season_id,episode_id,scene_id,utterance_id,speaker,transcript,emotion,character_entities,num_talked_about
s03,e20,c05,u023,Chandler Bing,"Hey, my Father's house does that!",Peaceful,"['Chandler Bing', '#GENERAL#']",2
s03,e20,c05,u024,Rachel Green,"O-o-o-okay, how did it go? Tell me everything.",Peaceful,['Rachel Green'],1
s03,e20,c05,u027,Chandler Bing,"Of course, I didn't get to enjoy any of that, because Joanna's such a big, dull dud!",Mad,"['Chandler Bing', 'Joanna']",2
s03,e20,c06,u002,Joanna,Chandler is fantastic!!,Joyful,['Chandler Bing'],1
s03,e20,c06,u005,Rachel Green,"Oh, I....",Neutral,['Rachel Green'],1
s03,e20,c06,u006,Joanna,"Oh, and he's got such a good heart! Doesn't he have a good heart?",Joyful,['Chandler Bing'],1
s03,e20,c06,u007,Rachel Green,"Oh, I know...",Neutral,['Rachel Green'],1
s03,e20,c06,u008,Joanna,"Oh, I know and he's soo sweet! Listen, he said he was going to call, so put him straight through.",Joyful,"['Chandler Bing', 'Chandler Bing', 'Chandler Bing']",3
s03,e20,c06,u010,Joanna,Don't spoil it.,Peaceful,['Non-Entity'],1
s03,e20,c07,u005,Joey Tribbiani,That guy's like a cartoon. What do you see in him anyway?,No emotion available,"['Kate Miller', 'Marshal Talmant']",2
s03,e20,c07,u006,Kate Miller,He happens to be brilliant. Which is more than I can say for that sweater you're dating.,No emotion available,['Kate Miller'],1
s03,e20,c07,u007,Joey Tribbiani,"Hey, I'm not interested in her sweater! It's what's underneath her sweater that counts. And besides, since ah, since when do you care who I'm going out with?",No emotion available,"['Non-Entity', 'Lauren']",2
s03,e20,c07,u008,Kate Miller,"I don't care. Why, do you want me to care?",No emotion available,"['Joey Tribbiani', 'Kate Miller']",2
s03,e20,c07,u009,Joey Tribbiani,Do you want me to want you to care?,No emotion available,"['Kate Miller', 'Joey Tribbiani', 'Kate Miller']",3
s03,e20,c07,u010,Kate Miller,Do you?,No emotion available,['Joey Tribbiani'],1
s03,e20,c07,u012,The Director,"Okay, I'm afraid to say this, but let's pick it up where we left off.",No emotion available,"['Marshal Talmant', 'Marshal Talmant', 'Joey Tribbiani', 'Kate Miller', 'Non-Entity', 'Marshal Talmant', 'Joey Tribbiani', 'Kate Miller']",8
s03,e20,c07,u015,Kate Miller,I've got no reason to stay.,No emotion available,['Kate Miller'],1
s03,e20,c07,u017,The Director,Stop!! Stop it! You must stop! You are bad actors! This is a terrible play! I'll see you in the morning.,No emotion available,['Non-Entity'],1
s03,e20,c07,u018,Kate Miller,"I can't believe we go on in, in a week.",No emotion available,"['Kate Miller', 'Joey Tribbiani', 'Kate Miller']",3
s03,e20,c07,u019,Joey Tribbiani,"Hey, it's gonna be all right.",No emotion available,['Non-Entity'],1
s03,e20,c07,u020,Lauren,"Hey! So since we're getting off early, do you want to go and paint mugs?",No emotion available,"['Joey Tribbiani', 'Lauren', 'Joey Tribbiani']",3
s03,e20,c07,u022,Lauren,You know! At the place I told you about last night?,No emotion available,['Joey Tribbiani'],1
s03,e20,c07,u026,Lauren,I'll see you tomorrow.,No emotion available,"['Lauren', 'Joey Tribbiani']",2
s03,e20,c07,u029,Joey Tribbiani,"Ah, are you okay?",No emotion available,['Kate Miller'],1
s03,e20,c07,u030,Kate Miller,"Yeah, I guess. Look, what are we gonna do about this scene, huh?",No emotion available,"['Joey Tribbiani', 'Kate Miller']",2
s03,e20,c07,u031,Joey Tribbiani,I don't know.,No emotion available,['Joey Tribbiani'],1
s03,e20,c07,u032,Kate Miller,"Well umm, maybe if it had more heat.",No emotion available,['Non-Entity'],1
s03,e20,c07,u033,Joey Tribbiani,How do you mean?,No emotion available,['Kate Miller'],1
s03,e20,c07,u034,Kate Miller,"Well, Adrian's looking for a reason to stay, right? Victor can't just kiss her, he's gotta, gotta really give her a reason, y'know?",No emotion available,"['Victor', 'Adrian', 'Victor', 'Adrian']",4
s03,e20,c07,u035,Joey Tribbiani,Maybe he could slip her the tongue.,No emotion available,"['Victor', 'Adrian']",2
s03,e20,c07,u036,Kate Miller,"Or maybe, maybe he could grab her, and, and, and, and lift her up.",No emotion available,"['Victor', 'Victor', 'Victor']",3
s03,e20,c07,u037,Joey Tribbiani,"Yeah, yeah, and then Adrian, she maybe she could wrap her legs around his waist.",No emotion available,"['Adrian', 'Adrian', 'Adrian', 'Adrian', 'Victor']",5
s03,e20,c07,u038,Kate Miller,"And then she could rip off his shirt and kiss his chest, and, and his stomach!",No emotion available,"['Adrian', 'Victor', 'Victor', 'Victor']",4
s03,e20,c07,u039,Joey Tribbiani,"And then, then he could use his teeth, his teeth to undo her dress, and, and, and bite her!",No emotion available,"['Victor', 'Victor', 'Victor', 'Adrian', 'Adrian']",5
s03,e20,c07,u040,Kate Miller,"And then right, right when the scene ends, he could take her with this raw, animal....",No emotion available,"['Victor', 'Adrian']",2
s03,e20,c07,u043,Kate Miller,"Yeah, that's pretty much what I had in mind.",No emotion available,['Kate Miller'],1
s03,e20,c08,u009,Ross Geller,It's a little early to be drinkin'.,Joyful,['Non-Entity'],1
s03,e20,c08,u010,Joey Tribbiani,"No-no, things ah, finally happened with Kate.",Sad,['Kate Miller'],1
s03,e20,c08,u015,Joey Tribbiani,"Yep. I just, I just watched her sleep for like hours, just breathing in and breathing out. And then I knew she was dreaming 'cause, 'cause her eyes keep going like this.",Neutral,"['Joey Tribbiani', 'Joey Tribbiani', 'Kate Miller']",3
s03,e20,c08,u017,Rachel Green,"Ohh, gee. I wonder why she thinks you're going to call her?",Peaceful,"['Rachel Green', 'Joanna', 'Chandler Bing', 'Joanna']",4
s03,e20,c08,u018,Chandler Bing,That's what you say at the end of a date.,Peaceful,['#GENERAL#'],1
s03,e20,c08,u020,Chandler Bing,"To her face? Look it's the end of the date, I'm standing there, I know all she's waiting for is for me to say 'I'll call her' and it's just y'know, comes out. I can't help it, it's a compulsion.",Peaceful,"['Non-Entity', 'Chandler Bing', 'Chandler Bing', 'Joanna', 'Chandler Bing', 'Chandler Bing', 'Joanna', 'Non-Entity']",8
s03,e20,c08,u021,Monica Geller,"Come on Rach, when a guy says he's going to call, it doesn't mean he's going to call. Hasn't it ever happened to you?",Peaceful,"['Non-Entity', 'Rachel Green']",2
s03,e20,c08,u022,Rachel Green,"Well, they always called.",Neutral,['#GENERAL#'],1
s03,e20,c08,u023,Monica Geller,"Hmm, bite me.",Mad,['Monica Geller'],1
s03,e20,c09,u002,Joanna,Did he call?,Scared,['Chandler Bing'],1
s03,e20,c09,u005,Sophie,"Maybe he's intimated by really smart, strong, successful women.",Peaceful,['Chandler Bing'],1
s03,e20,c09,u006,Joanna,"Sophie, would you please climb out of my butt. Why hasn't he called, Rachel? Why?",Mad,"['Chandler Bing', 'Rachel Green']",2
s03,e20,c09,u007,Rachel Green,"Okay, okay. Umm, well ah, maybe he, maybe he feels awkward because you are my boss.",Peaceful,"['Chandler Bing', 'Chandler Bing', 'Joanna', 'Rachel Green', 'Joanna']",5
s03,e20,c09,u008,Joanna,Awkward? Why should he feel awkward?,Scared,['Chandler Bing'],1
s03,e20,c09,u010,Joanna,"The only person that should feel awkward is you, and you didn't tell him not to call me, did you?",Scared,"['#GENERAL#', 'Rachel Green', 'Rachel Green', 'Chandler Bing', 'Joanna', 'Rachel Green']",6
s03,e20,c09,u011,Rachel Green,No. I...,Neutral,['Rachel Green'],1
s03,e20,c10,u002,Rachel Green,Call her! Call her now!,Joyful,['Joanna'],1
s03,e20,c10,u005,Chandler Bing,"Oh, well give me the phone then.",Mad,['Chandler Bing'],1
s03,e20,c10,u006,Rachel Green,"Come on, this isn't funny. She thinks it's my fault that you haven't called her. You have to call her!",Scared,"['Joanna', 'Non-Entity', 'Rachel Green', 'Chandler Bing', 'Joanna']",5
s03,e20,c10,u008,Rachel Green,Well then you're going to have to take her out again.,Powerful,"['Chandler Bing', 'Joanna']",2
s03,e20,c10,u009,Chandler Bing,Nooo!! She's really dull! And she gets this gross mascara goop thing in the corner of her eye!,Mad,['Joanna'],1
s03,e20,c10,u010,Rachel Green,"I don't care! I don't care! You are going to have to take her out again and end it, and end it in way that she knows it's actually ended. And, I don't care how hard it is for you, do not tell her that you will call her again!",Mad,['Rachel Green'],1
s03,e20,c10,u014,Rachel Green,I know.,Mad,['Rachel Green'],1
s03,e20,c11,u002,Ross Geller,Mon?,No emotion available,['Monica Geller'],1
s03,e20,c11,u003,Monica Geller,I'm in the shower!,No emotion available,['Monica Geller'],1
s03,e20,c12,u004,Joey Tribbiani,"So I ah, talked to Lauren, kinda told her how things were with us. Did you ah, did you talk to Marshall?",Scared,"['Kate Miller', 'Kate Miller', 'Non-Entity']",3
s03,e20,c12,u006,Joey Tribbiani,"Y'know, about what happened with us.",Powerful,"['Joey Tribbiani', 'Kate Miller']",2
s03,e20,c12,u007,Kate Miller,"Nooo. And there's really no reason he should find out, so ah let's not make a big deal about it, okay?",Mad,"['Joey Tribbiani', 'Kate Miller', 'Non-Entity']",3
s03,e20,c12,u008,Joey Tribbiani,"What are you talking about? It was a big deal. I mean, come on you can't tell me last night didn't mean something to you. I-I was there, you're not that good an actress.",Mad,['Non-Entity'],1
s03,e20,c12,u009,Kate Miller,"Look umm, I, I was, I was just caught up in the moment. That's all it was. Joey, I'm-I'm sorry you feel bad, but haven't you ever sleep with a women where it meant more to her than it did to you?",Scared,['Non-Entity'],1
s03,e20,c12,u011,Lauren,"Hi, Kate!",Joyful,['Kate Miller'],1
s03,e20,c12,u012,Kate Miller,"Hi, Lauren.",Peaceful,['Lauren'],1
s03,e20,c12,u013,Joey Tribbiani,"Hi, Lauren.",Neutral,['Lauren'],1
s03,e20,c12,u014,Lauren,"Hi, pig!",Mad,['Joey Tribbiani'],1
s03,e20,c13,u002,Ross Geller,"Sorry I ah, I scared you in there.",Peaceful,"['Ross Geller', 'Ross Geller', 'Monica Geller']",3
s03,e20,c13,u003,Monica Geller,"Oh, that's okay. By the way, I was just checking the shower massager.",Peaceful,['Monica Geller'],1
s03,e20,c13,u012,Ross Geller,"No Phoebe, don't look! You don't want to see what's under there!!",Scared,['Phoebe Buffay'],1
s03,e20,c14,u002,Chandler Bing,"It's not a big deal. It's, just it's right here, and it's all the time.",Neutral,"['Non-Entity', 'Non-Entity', 'Non-Entity']",3
s03,e20,c14,u006,Joanna,"It was, wasn't it?",Joyful,"['Non-Entity', 'Non-Entity']",2
s03,e20,c14,u008,Joanna,Wasn't it?,Joyful,['Non-Entity'],1
s03,e20,c14,u010,Joanna,You too.,Joyful,['Chandler Bing'],1
s03,e20,c14,u011,Chandler Bing,"Well, this was great. I'll give you a call. We should do it again sometime.",Joyful,"['Chandler Bing', 'Joanna']",2
s03,e20,c14,u012,Joanna,"Great! I'm looking forward to it. Rachel, any messages?",Joyful,"['Joanna', 'Non-Entity']",2
s03,e20,c14,u013,Rachel Green,Sophie's desk.,Neutral,['Sophie'],1
s03,e20,c14,u015,Rachel Green,Chandler!! Are you gonna call her!,Mad,"['Chandler Bing', 'Joanna']",2
s03,e20,c14,u016,Chandler Bing,Noo!,Scared,['Non-Entity'],1
s03,e20,c14,u017,Rachel Green,Chandler!!,Mad,['Chandler Bing'],1
s03,e20,c14,u019,Rachel Green,"Okay, you are going to tell her and you're going to tell her now.",Mad,"['Chandler Bing', 'Joanna', 'Chandler Bing', 'Joanna']",4
s03,e20,c14,u020,Chandler Bing,Ahhhh-I'm not going to call you.,Scared,"['Chandler Bing', 'Joanna']",2
s03,e20,c14,u022,Chandler Bing,"I'm sorry. I'm-I'm-I'm sorry that I said I was going to when I'm not. Look, this has nothing to do with you, y'know? And this isn't Rachel's fault. It's me. I have serious, serious problems when it comes to women. I have issues with commitment, intimacy, mascara goop. And I'm really sorry, it's just that this is not, this isn't going to work out.",Scared,"['Chandler Bing', 'Chandler Bing', 'Chandler Bing', 'Chandler Bing', 'Chandler Bing', 'Chandler Bing']",6
s03,e20,c14,u023,Joanna,"Well, this isn't how I was hoping how this would end, but I guess I have to appreciate your honesty.",Sad,"['Joanna', 'Joanna', 'Joanna', 'Chandler Bing']",4
s03,e20,c14,u026,Chandler Bing,Well this is great! I'll give you a call! We should do it again sometime!,Joyful,"['Chandler Bing', 'Joanna']",2
s03,e20,c15,u002,Joey Tribbiani,"Well, so anyway Beth, what I'm saying is I should've considered your feelings before I went home with you that night. I've ah, I've recently learned what's it like to be on your side of it, and I'm sorry. So, do you think you can forgive me? Great. Thanks. Okay, bye. Hello, Jennifer? Oh hi, Mrs. Loreo, is Jennifer there? Oh, she's not home huh? Well ah, actually I kinda need to talk to you too.",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani', 'Non-Entity', 'Beth', 'Non-Entity', 'Joey Tribbiani']",6
s03,e21,c01,u002,Rachel Green,So who's idea was it to put everybody in the diner on skates?,Neutral,"['Non-Entity', 'Non-Entity']",2
s03,e21,c01,u003,Monica Geller,"Oh, some idiot customer put a suggestion in the suggestion box.",Mad,['Phoebe Buffay'],1
s03,e21,c01,u004,Phoebe Buffay,"Oh my God, they took my idea!",Joyful,"['Non-Entity', 'Phoebe Buffay']",2
s03,e21,c01,u005,Monica Geller,That was you?!,Neutral,['Phoebe Buffay'],1
s03,e21,c01,u006,Phoebe Buffay,"Yeah! Okay, here you go.",Neutral,['Monica Geller'],1
s03,e21,c01,u007,Gunther,"Rachel, I made you a cocoa.",Neutral,"['Rachel Green', 'Gunther', 'Rachel Green']",3
s03,e21,c01,u009,Phoebe Buffay,"Oh my God, are you guys okay?",Scared,"['Gunther', 'Rachel Green', 'Monica Geller']",3
s03,e21,c01,u010,Gunther,Are you all right?,Neutral,"['Phoebe Buffay', 'Rachel Green']",2
s03,e21,c02,u004,Chandler Bing,"Oh, so that's why the priest threw holy water on me. Okay, listen, you have to cheer up! Okay? You should come out with Ross and me, I mean anything is better than sitting around here crying all day about Kate.",Peaceful,['Joey Tribbiani'],1
s03,e21,c02,u008,Ross Geller,I'm gonna be on TV!!,Joyful,['Ross Geller'],1
s03,e21,c02,u010,Ross Geller,Yeah! They're putting together this panel to talk about these fossils they just found in Peru and The Discovery Channel's gonna film it!,Powerful,"['#GENERAL#', 'Non-Entity']",2
s03,e21,c02,u012,Ross Geller,Thanks. You ready to go?,Joyful,['Chandler Bing'],1
s03,e21,c02,u014,Joey Tribbiani,Saw a girl with that vest.,Peaceful,['#GENERAL#'],1
s03,e21,c02,u017,Joey Tribbiani,"Yeah, hi. You guys got any of those baby chicks? 'Cause I was watching this ah, commercial on TV and man, those guys are cute!",Joyful,['#GENERAL#'],1
s03,e21,c03,u003,Monica Geller,"Hi! Hey, Pete you're back! Hey, check this out.",Joyful,['Peter Becker'],1
s03,e21,c03,u006,Monica Geller,Wow! You're a lot sturdier that Chandler. He crumpled like a piece of paper. So how was you're trip?,Neutral,"['Peter Becker', 'Chandler Bing']",2
s03,e21,c03,u014,Peter Becker,So ask me what I did today.,Neutral,"['Peter Becker', 'Peter Becker']",2
s03,e21,c03,u015,Monica Geller,So what did you do today Pete?,Neutral,"['Peter Becker', 'Peter Becker']",2
s03,e21,c03,u016,Peter Becker,I bought a restaurant and I would like you to be the head chef.,Peaceful,"['Peter Becker', 'Peter Becker', 'Monica Geller', '#GENERAL#']",4
s03,e21,c04,u002,Monica Geller,Can you believe he just offered me a restaurant?,Joyful,"['Rachel Green', 'Peter Becker', 'Monica Geller']",3
s03,e21,c04,u003,Rachel Green,What a jerk! You want me to kick his ass?,Mad,"['Monica Geller', 'Rachel Green', 'Peter Becker']",3
s03,e21,c04,u004,Monica Geller,"I mean this has been like my dream since I got my first Easy Bake Oven and opened Easy Monica's Bakery. I mean I would kill for this job. I mean I can totally do this job, and God knows I paid my dues. But Pete's just doing this because he has a crush on me.",Mad,"['Monica Geller', 'Monica Geller']",2
s03,e21,c04,u005,Rachel Green,And you're still not attracted to him at all?,Neutral,"['Monica Geller', 'Peter Becker']",2
s03,e21,c04,u006,Monica Geller,"Hmm, no. I mean how can I accept a restaurant from him? I-I-I-I can't. I couldn't even accept a necklace from Stu Vincent in the seventh grade.",Scared,"['Monica Geller', 'Monica Geller', 'Peter Becker']",3
s03,e21,c04,u007,Rachel Green,"Yeah, but Mon that's totally different. He was you're health teacher.",Peaceful,"['#OTHER#', 'Monica Geller', 'Stu Vincent']",3
s03,e21,c04,u010,Monica Geller,What? Honey.,Scared,['Rachel Green'],1
s03,e21,c04,u011,Rachel Green,"Oh, I am, my side still hurts from when you crashed into me yesterday.",Neutral,"['Rachel Green', 'Rachel Green', 'Monica Geller', 'Rachel Green']",4
s03,e21,c04,u012,Monica Geller,"Oh God, I'm so sorry.",Sad,['Monica Geller'],1
s03,e21,c04,u013,Rachel Green,I know.,Neutral,['Rachel Green'],1
s03,e21,c04,u020,Rachel Green,"Oh I see, so this suit is making a point.",Powerful,['Rachel Green'],1
s03,e21,c04,u022,Rachel Green,"Now that you're on you're own, you're free to look as stupid as you like.",Mad,"['Ross Geller', 'Ross Geller', 'Ross Geller', 'Ross Geller']",4
s03,e21,c04,u023,Ross Geller,You like it right?,Powerful,"['Monica Geller', 'Non-Entity']",2
s03,e21,c04,u024,Monica Geller,Oh absolutely. I like it even more on you than I did on Colonel Sanders. Ross! Ross! I'm kidding!,Joyful,"['Monica Geller', 'Non-Entity', 'Ross Geller', 'Monica Geller', 'Colonel Sanders']",5
s03,e21,c04,u026,Monica Geller,What-what was it you were gonna tell us?,Joyful,"['Non-Entity', 'Ross Geller', 'Rachel Green', 'Monica Geller']",4
s03,e21,c05,u002,Chandler Bing,"So um, after you put the suggestion in the box, how long did it take for the roller skating thing to happen.",Neutral,"['Phoebe Buffay', 'Non-Entity']",2
s03,e21,c05,u004,Chandler Bing,"Okay, so I guess that's about ah, two weeks before the topless thing kicks in.",Neutral,['Chandler Bing'],1
s03,e21,c05,u007,Joey Tribbiani,I got you something! Open it! Open it!,Joyful,['Non-Entity'],1
s03,e21,c05,u008,Chandler Bing,Okay. It's a chicken.,Mad,['Non-Entity'],1
s03,e21,c05,u009,Joey Tribbiani,"It's cute, huh?",Joyful,['Non-Entity'],1
s03,e21,c05,u010,Phoebe Buffay,"Whoa-whoa-whoa, you guys, do you know anything about chicks?",Joyful,"['#GENERAL#', '#GENERAL#']",2
s03,e21,c05,u012,Phoebe Buffay,"Okay, well they are a huge responsibility, especially at this age. They require constant care. They-they need just the right food, and lot's and lot's of love.",Neutral,"[""Joey's chick""]",1
s03,e21,c06,u002,Peter Becker,So? I mean have you thought about it?,No emotion available,"['Peter Becker', 'Monica Geller', 'Non-Entity']",3
s03,e21,c06,u004,Peter Becker,"Oh no, not the thing. I hate the thing. What's the thing?",No emotion available,['Peter Becker'],1
s03,e21,c06,u005,Monica Geller,"I can't do it. I'm sorry, I wish I could, but umm, see you have these feelings for me....",No emotion available,"['Monica Geller', 'Monica Geller', 'Monica Geller', 'Peter Becker', 'Monica Geller']",5
s03,e21,c06,u006,Peter Becker,"Wait, wait, wait, wait, that's-that's what you're worried about? If that's the problem, we've got no problem.",No emotion available,"['Peter Becker', 'Monica Geller']",2
s03,e21,c06,u008,Peter Becker,"No! Look, I was gonna tell you this over dinner, but I met somebody else. On my trip.",No emotion available,"['Peter Becker', 'Monica Geller', 'Peter Becker']",3
s03,e21,c06,u010,Peter Becker,"Her name's Ann, she's a journalist. Ahh, we met on the plane. She asked me if she could finish off my peanuts, I thought she said something else, we had a big laugh. Yeah, I just, I mean I got, I got tired of waiting.",No emotion available,"['#GENERAL#', 'Peter Becker']",2
s03,e21,c06,u011,Monica Geller,"Oh, that's great! I mean I'm-I'm sorry, but I'm so happy for you. And now I can work for you!",No emotion available,"['Monica Geller', 'Monica Geller', 'Monica Geller', 'Monica Geller', 'Peter Becker']",5
s03,e21,c06,u012,Peter Becker,I guess you can.,No emotion available,"['Peter Becker', 'Monica Geller']",2
s03,e21,c06,u015,Monica Geller,Okay. Can you give me a little push?,No emotion available,"['Peter Becker', 'Monica Geller']",2
s03,e21,c06,u017,Monica Geller,I'm quitting!! Woo-hoo! I'm okay!! I'm all right!!,No emotion available,['Non-Entity'],1
s03,e21,c06,u018,Phoebe Buffay,"Wow! That's exciting, you went to Japan, made up a woman.",No emotion available,"['Monica Geller', '#GENERAL#']",2
s03,e21,c06,u021,Peter Becker,Why would you say that?,No emotion available,['Phoebe Buffay'],1
s03,e21,c06,u022,Phoebe Buffay,"'Cause you're still into Monica. So you told her there was somebody else so she would agree to work with you, so 'cause you figure oh if you spent a lot of time together, maybe something might happen, and...",No emotion available,"['Peter Becker', 'Monica Geller', 'Monica Geller', 'Peter Becker', 'Peter Becker', 'Peter Becker']",6
s03,e21,c06,u023,Peter Becker,You're good. You're good!,No emotion available,['Phoebe Buffay'],1
s03,e21,c06,u024,Phoebe Buffay,"Yeah, no, I'm fairly intuitive and psychic. It's a substantial gift.",No emotion available,['Non-Entity'],1
s03,e21,c06,u025,Peter Becker,"Listen, can you promise me that you won't tell her though?",No emotion available,"['Phoebe Buffay', 'Peter Becker', 'Phoebe Buffay', 'Monica Geller']",4
s03,e21,c06,u026,Phoebe Buffay,"Absolutely, oh I promise. Tell her what?",No emotion available,['Monica Geller'],1
s03,e21,c06,u028,Phoebe Buffay,"No I'm serious. I mean I'm intuitive, but my memory sucks.",No emotion available,"['Phoebe Buffay', 'Phoebe Buffay', 'Phoebe Buffay']",3
s03,e21,c07,u005,Joey Tribbiani,How's she doing?,No emotion available,"[""Joey's chick""]",1
s03,e21,c07,u006,Chandler Bing,She?,No emotion available,"[""Joey's chick""]",1
s03,e21,c07,u007,Joey Tribbiani,"Well yeah, don't-don't you think it's a she?",No emotion available,"['Chandler Bing', ""Joey's chick"", ""Joey's chick""]",3
s03,e21,c07,u008,Chandler Bing,"I don't know. I can't tell, what ever it was went back in too quickly.",No emotion available,"['Chandler Bing', ""Joey's chick""]",2
s03,e21,c07,u009,Joey Tribbiani,"Well, anyway, I got to go change, I'm ah, meeting some of the cast for drinks.",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani']",2
s03,e21,c07,u010,Chandler Bing,Excuse me?,No emotion available,['#GENERAL#'],1
s03,e21,c07,u012,Chandler Bing,I stayed home from work today while you were at rehearsal so somebody could be here with our chick!,No emotion available,"['Chandler Bing', 'Joey Tribbiani', 'Joey Tribbiani', 'Chandler Bing']",4
s03,e21,c07,u013,Joey Tribbiani,Hey! Who was up from 2 o'clock this morning until 5 o'clock this morning trying to get her back to sleep?,No emotion available,['#GENERAL#'],1
s03,e21,c07,u014,Chandler Bing,You don't think I get up when you get up?,No emotion available,"['Joey Tribbiani', 'Chandler Bing', 'Joey Tribbiani']",3
s03,e21,c07,u015,Joey Tribbiani,"Ohhh, here it comes.",No emotion available,['Non-Entity'],1
s03,e21,c07,u016,Chandler Bing,"Yes, here it comes! I'm stuck here all day, and then you come in and spend two seconds with us and then expect to go off gallivanting with your friends? Well I don't think so mister!",No emotion available,"['Chandler Bing', 'Joey Tribbiani', 'Joey Tribbiani', 'Chandler Bing', ""Joey's chick"", 'Joey Tribbiani']",6
s03,e21,c07,u017,Joey Tribbiani,Hey!! I need to relax! Okay? I was working all day!,No emotion available,['Joey Tribbiani'],1
s03,e21,c07,u018,Chandler Bing,And you don't think taking care of our chick is work?,No emotion available,"['Joey Tribbiani', '#OTHER#']",2
s03,e21,c07,u019,Joey Tribbiani,"That's not what I said. Okay, I just meant...",No emotion available,['Joey Tribbiani'],1
s03,e21,c07,u020,Chandler Bing,"I know what you meant!! You notice that ever since we got this chick, we've been fighting a lot more than we used too?",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani', 'Chandler Bing', 'Joey Tribbiani', 'Chandler Bing', 'Joey Tribbiani', 'Chandler Bing']",7
s03,e21,c07,u021,Joey Tribbiani,"I don't know, maybe we weren't ready to have a chick.",No emotion available,"['Joey Tribbiani', 'Joey Tribbiani', 'Chandler Bing']",3
s03,e21,c07,u022,Chandler Bing,I'll take her back tomorrow.,No emotion available,"['Chandler Bing', ""Joey's chick""]",2
s03,e21,c07,u023,Joey Tribbiani,Do you think we'll get our three bucks back?,No emotion available,"['Chandler Bing', 'Joey Tribbiani', 'Chandler Bing', 'Joey Tribbiani', 'Chandler Bing']",5
s03,e21,c07,u026,Ross Geller,"Ohhh, hey! All right, listen, I-I have that TV thing in like two hours, and I need your help, okay? What do you think? This blue suit, or this brown one?",No emotion available,"['Ross Geller', 'Ross Geller', 'Joey Tribbiani', 'Chandler Bing']",4
s03,e21,c07,u027,Joey Tribbiani,"Well, the brown one brings out your eyes, but your butt looks great in the blue one.",No emotion available,"['Non-Entity', 'Ross Geller', 'Ross Geller', 'Non-Entity']",4
s03,e21,c08,u006,Rachel Green,"I'm fine, I'm fine.",Scared,"['Rachel Green', 'Rachel Green']",2
s03,e21,c08,u007,Ross Geller,No you're not.,Mad,['Rachel Green'],1
s03,e21,c08,u008,Rachel Green,Yes I am!,Neutral,['Rachel Green'],1
s03,e21,c08,u009,Ross Geller,Rach!,Neutral,['Rachel Green'],1
s03,e21,c08,u011,Ross Geller,"Okay, okay. Look, you have got to go to a doctor! Okay?",Scared,"['Rachel Green', '#GENERAL#']",2
s03,e21,c08,u012,Rachel Green,"No. I have got to get ready and go to a dinner at my bosses house. It's a very big deal, there's a lot of people there I have to meet.",Neutral,"['Rachel Green', 'Rachel Green']",2
s03,e21,c08,u014,Rachel Green,"Well, I will go to the hospital tomorrow, it'll still be broken then.",Neutral,"['Rachel Green', 'Non-Entity']",2
s03,e21,c08,u015,Ross Geller,Rach...,Neutral,['Rachel Green'],1
s03,e21,c08,u016,Rachel Green,"But y'know, I could use a hand getting ready.",Neutral,['Rachel Green'],1
s03,e21,c08,u017,Ross Geller,Rachel...,Neutral,['Rachel Green'],1
s03,e21,c08,u018,Rachel Green,"Look, either help me or go.",Mad,['Rachel Green'],1
s03,e21,c08,u019,Ross Geller,Fine. I'll go.,Scared,['Ross Geller'],1
s03,e21,c08,u020,Rachel Green,"Okay, but before you go, could you help me first?",Neutral,"['Rachel Green', 'Rachel Green', 'Rachel Green']",3
s03,e21,c08,u021,Ross Geller,Sure. I'll help you.,Neutral,"['Ross Geller', 'Rachel Green']",2
s03,e21,c09,u002,Rachel Green,"Y'know what? I cannot do this with my left hand! Would you please, help me with this too?",Neutral,"['Rachel Green', 'Rachel Green']",2
s03,e21,c09,u004,Rachel Green,Okay. Let's use this brush.,Neutral,"['Ross Geller', 'Rachel Green']",2
s03,e21,c09,u009,Ross Geller,Oke-dokey.,Neutral,['Non-Entity'],1
s03,e21,c09,u012,Rachel Green,Hey! That's just poking me in the eye!,Mad,['Rachel Green'],1
s03,e21,c09,u014,Rachel Green,"Okay, just sweep it.",Powerful,['Non-Entity'],1
s03,e21,c09,u015,Ross Geller,I'm sweeping...,Neutral,['Ross Geller'],1
s03,e21,c09,u018,Rachel Green,"Okay, now make it even, 'cause we don't...",Powerful,"['Non-Entity', 'Ross Geller', 'Rachel Green']",3
s03,e21,c09,u020,Rachel Green,"We don't want it-it to be too much, we want it to be subtle.",Mad,"['Ross Geller', 'Rachel Green', 'Non-Entity', 'Non-Entity', 'Ross Geller', 'Rachel Green', 'Non-Entity']",7
s03,e21,c09,u022,Ross Geller,"No. No, y'know you don't, you don't wear enough of this. What?",Neutral,"['Rachel Green', 'Rachel Green']",2
s03,e21,c09,u023,Rachel Green,"Since when, since when do you think I don't wear enough of this?",Mad,"['Ross Geller', 'Rachel Green']",2
s03,e21,c09,u024,Ross Geller,"Well I, close your eyes, I just think you're gonna like this a little better, 'cause, close-close...",Neutral,"['Ross Geller', 'Rachel Green', 'Ross Geller', 'Rachel Green']",4
s03,e21,c09,u025,Rachel Green,Blow it.,Mad,['Non-Entity'],1
